Vin_A,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,Leakage_power
1,15.467835223357582,0.9619027341322899,2.3405521947883404e-08,2.395113320729436e-07,6.343857904148797e-10,6.705608524714961e-10,6.816578301707901e-10,3.93595752573181e-10,7.469259999569577e-09,1.2296287296291715e+19,6.704243778598472e-10,6.875163540961711e-10,6.839988346597962e-10,3.9692158376750656e-10,7.208302538725881e-09,4.427413510911124e+18,5.022996517089783e-07
0,35.043143748135336,0.9356579019768535,2.2760118136837363e-08,2.49598962374294e-07,6.10561788805917e-10,6.389483817139813e-10,6.731237808261352e-10,3.8142430779493054e-10,7.579978318855771e-09,1.2145244193408948e+19,6.688135984498901e-10,7.054762005362682e-10,6.548710964907522e-10,4.100386386805467e-10,7.794187223599222e-09,4.496140875426041e+18,8.541019582287554e-08
1,35.043143748135336,0.9356579019768535,2.2760118136837363e-08,2.49598962374294e-07,6.10561788805917e-10,6.389483817139813e-10,6.731237808261352e-10,3.8142430779493054e-10,7.579978318855771e-09,1.2145244193408948e+19,6.688135984498901e-10,7.054762005362682e-10,6.548710964907522e-10,4.100386386805467e-10,7.794187223599222e-09,4.496140875426041e+18,6.990625920803502e-07
0,18.830276036924342,0.9257730937505987,2.424222358376892e-08,2.4020247826205964e-07,6.554670821710201e-10,6.507425793755436e-10,6.917493605513959e-10,3.787487980115702e-10,7.23954350920914e-09,1.2492285449737515e+19,6.830480055953291e-10,6.680253507466544e-10,6.61917152614357e-10,4.0428594485308656e-10,7.196257073026756e-09,4.508012956804351e+18,4.2832429228565737e-08
1,18.830276036924342,0.9257730937505987,2.424222358376892e-08,2.4020247826205964e-07,6.554670821710201e-10,6.507425793755436e-10,6.917493605513959e-10,3.787487980115702e-10,7.23954350920914e-09,1.2492285449737515e+19,6.830480055953291e-10,6.680253507466544e-10,6.61917152614357e-10,4.0428594485308656e-10,7.196257073026756e-09,4.508012956804351e+18,4.270956169909999e-07
0,-22.65658094763309,0.8936621128960658,2.3541934558026105e-08,2.3164375737218257e-07,6.186567763089841e-10,6.641832411902881e-10,6.436457333895376e-10,3.8538021845501647e-10,7.064096817155597e-09,1.1810363610792028e+19,6.638313735395026e-10,6.437195609308532e-10,6.47534871539428e-10,3.872251558436887e-10,6.8782061281378315e-09,4.515304920632354e+18,2.5593795972267058e-08
1,-22.65658094763309,0.8936621128960658,2.3541934558026105e-08,2.3164375737218257e-07,6.186567763089841e-10,6.641832411902881e-10,6.436457333895376e-10,3.8538021845501647e-10,7.064096817155597e-09,1.1810363610792028e+19,6.638313735395026e-10,6.437195609308532e-10,6.47534871539428e-10,3.872251558436887e-10,6.8782061281378315e-09,4.515304920632354e+18,2.794430509291445e-07
0,111.82928787978196,0.9598901099050688,2.403756035530736e-08,2.3954868821405333e-07,6.410580208034021e-10,6.394503469435601e-10,6.70757545117441e-10,3.970841006071937e-10,7.411203272964626e-09,1.195972679143826e+19,6.86367852846572e-10,6.751625582016677e-10,6.44654754478838e-10,3.767668007994e-10,6.5311146733936025e-09,4.375187594532443e+18,2.2779030742154522e-07
1,111.82928787978196,0.9598901099050688,2.403756035530736e-08,2.3954868821405333e-07,6.410580208034021e-10,6.394503469435601e-10,6.70757545117441e-10,3.970841006071937e-10,7.411203272964626e-09,1.195972679143826e+19,6.86367852846572e-10,6.751625582016677e-10,6.44654754478838e-10,3.767668007994e-10,6.5311146733936025e-09,4.375187594532443e+18,1.0376011061233185e-06
0,-1.308327531096893,0.8305227538816251,2.4204702276113512e-08,2.209486556353433e-07,6.286432253621643e-10,6.302211437324694e-10,6.42855875880717e-10,4.1467663773246016e-10,7.133593007967874e-09,1.1833577676321624e+19,6.772720234004614e-10,6.33425714355234e-10,6.937273485621187e-10,3.8512825027103287e-10,7.978208179714362e-09,4.319409987443502e+18,1.964490085050948e-08
1,-1.308327531096893,0.8305227538816251,2.4204702276113512e-08,2.209486556353433e-07,6.286432253621643e-10,6.302211437324694e-10,6.42855875880717e-10,4.1467663773246016e-10,7.133593007967874e-09,1.1833577676321624e+19,6.772720234004614e-10,6.33425714355234e-10,6.937273485621187e-10,3.8512825027103287e-10,7.978208179714362e-09,4.319409987443502e+18,2.1693037224235285e-07
0,93.67099309797756,0.9019359208333365,2.2561873974959403e-08,2.3798087066269205e-07,6.757320711625268e-10,6.588830263617022e-10,6.780331353283053e-10,3.8877368667408056e-10,7.311877936495443e-09,1.1948471387074845e+19,6.996298624560923e-10,6.581033944955483e-10,6.852939127292425e-10,4.0767900563422806e-10,6.933513930436938e-09,4.4844762539107645e+18,2.1962229323005066e-07
1,93.67099309797756,0.9019359208333365,2.2561873974959403e-08,2.3798087066269205e-07,6.757320711625268e-10,6.588830263617022e-10,6.780331353283053e-10,3.8877368667408056e-10,7.311877936495443e-09,1.1948471387074845e+19,6.996298624560923e-10,6.581033944955483e-10,6.852939127292425e-10,4.0767900563422806e-10,6.933513930436938e-09,4.4844762539107645e+18,1.0492907118682229e-06
0,84.44999721804689,0.8719602325026293,2.4326050510508824e-08,2.272776079779287e-07,6.313719118192441e-10,6.133709276735761e-10,6.655869601466764e-10,4.1738483252380334e-10,6.7426069602698675e-09,1.2176286726380577e+19,6.646738800331993e-10,6.629235556312711e-10,6.549743851661422e-10,3.790334887300221e-10,6.6553710634547245e-09,4.425519503919369e+18,8.301248885529354e-08
1,84.44999721804689,0.8719602325026293,2.4326050510508824e-08,2.272776079779287e-07,6.313719118192441e-10,6.133709276735761e-10,6.655869601466764e-10,4.1738483252380334e-10,6.7426069602698675e-09,1.2176286726380577e+19,6.646738800331993e-10,6.629235556312711e-10,6.549743851661422e-10,3.790334887300221e-10,6.6553710634547245e-09,4.425519503919369e+18,5.155536016068726e-07
0,99.15176858384228,0.9780190749327412,2.40453312870916e-08,2.274061421439625e-07,6.55860004195889e-10,6.502803075062985e-10,6.46854450852075e-10,3.8594683484206414e-10,7.125394156098171e-09,1.123563491316172e+19,6.525946458387595e-10,6.552695974306755e-10,6.542484467695036e-10,4.2545177875226286e-10,7.241218185968026e-09,4.276791228223506e+18,1.9183382198286499e-07
1,99.15176858384228,0.9780190749327412,2.40453312870916e-08,2.274061421439625e-07,6.55860004195889e-10,6.502803075062985e-10,6.46854450852075e-10,3.8594683484206414e-10,7.125394156098171e-09,1.123563491316172e+19,6.525946458387595e-10,6.552695974306755e-10,6.542484467695036e-10,4.2545177875226286e-10,7.241218185968026e-09,4.276791228223506e+18,9.58914689489413e-07
0,-2.285141632991852,0.9109902761439321,2.291122829794218e-08,2.443949550149173e-07,6.156618742895e-10,6.32784876362825e-10,6.631038702987938e-10,3.9059292144529404e-10,7.369168172936616e-09,1.1903528464357964e+19,6.522565420051022e-10,6.956874010622552e-10,6.894656490021349e-10,4.070325100601007e-10,7.256255066497981e-09,4.2977894892989e+18,3.8540807675787855e-08
1,-2.285141632991852,0.9109902761439321,2.291122829794218e-08,2.443949550149173e-07,6.156618742895e-10,6.32784876362825e-10,6.631038702987938e-10,3.9059292144529404e-10,7.369168172936616e-09,1.1903528464357964e+19,6.522565420051022e-10,6.956874010622552e-10,6.894656490021349e-10,4.070325100601007e-10,7.256255066497981e-09,4.2977894892989e+18,3.896638968355015e-07
0,9.233872232042998,0.859936681417359,2.3784444702208467e-08,2.2609026237732894e-07,6.63214712230181e-10,6.397233567042667e-10,6.433665981744885e-10,4.3540122457570597e-10,6.835498401147966e-09,1.2191654907493138e+19,6.856520339876207e-10,6.74323109686534e-10,6.660621934510521e-10,3.976748345668968e-10,6.920616098041031e-09,4.347436470431833e+18,2.7133793788795085e-08
1,9.233872232042998,0.859936681417359,2.3784444702208467e-08,2.2609026237732894e-07,6.63214712230181e-10,6.397233567042667e-10,6.433665981744885e-10,4.3540122457570597e-10,6.835498401147966e-09,1.2191654907493138e+19,6.856520339876207e-10,6.74323109686534e-10,6.660621934510521e-10,3.976748345668968e-10,6.920616098041031e-09,4.347436470431833e+18,2.826233044517528e-07
0,55.81043445395136,0.9086015942319087,2.4473383918489666e-08,2.1872776618594975e-07,6.500730572072288e-10,6.216503166846654e-10,6.694076104746601e-10,4.1603374197966967e-10,7.525138547528371e-09,1.2062478997799109e+19,6.721941833268292e-10,6.844038410304865e-10,6.84417717358187e-10,3.9453337859830574e-10,7.391488625388158e-09,4.751751291082028e+18,5.679664496777392e-08
1,55.81043445395136,0.9086015942319087,2.4473383918489666e-08,2.1872776618594975e-07,6.500730572072288e-10,6.216503166846654e-10,6.694076104746601e-10,4.1603374197966967e-10,7.525138547528371e-09,1.2062478997799109e+19,6.721941833268292e-10,6.844038410304865e-10,6.84417717358187e-10,3.9453337859830574e-10,7.391488625388158e-09,4.751751291082028e+18,4.52617021874055e-07
0,-0.7510939992415473,0.8913066011047298,2.50053124400204e-08,2.339915205250979e-07,6.416441786584754e-10,6.426438399721501e-10,6.421384275461444e-10,3.8664244458213964e-10,7.156455704109269e-09,1.1524045962971664e+19,6.724615404957043e-10,6.485822970799745e-10,6.568300072666814e-10,4.0495970580514607e-10,7.011876698753237e-09,4.371707544272995e+18,2.6836976628109053e-08
1,-0.7510939992415473,0.8913066011047298,2.50053124400204e-08,2.339915205250979e-07,6.416441786584754e-10,6.426438399721501e-10,6.421384275461444e-10,3.8664244458213964e-10,7.156455704109269e-09,1.1524045962971664e+19,6.724615404957043e-10,6.485822970799745e-10,6.568300072666814e-10,4.0495970580514607e-10,7.011876698753237e-09,4.371707544272995e+18,2.990915971473862e-07
0,64.69860287325521,0.8821491345196665,2.5211012637068283e-08,2.399115905540936e-07,5.937693242670984e-10,6.377280373703068e-10,6.690434793192465e-10,3.929084837360544e-10,7.350148350294984e-09,1.234377282682866e+19,6.786897216043078e-10,6.671168903467314e-10,6.828396474651443e-10,4.04395122894772e-10,6.862700926650311e-09,4.4935428941288274e+18,5.445908886376808e-08
1,64.69860287325521,0.8821491345196665,2.5211012637068283e-08,2.399115905540936e-07,5.937693242670984e-10,6.377280373703068e-10,6.690434793192465e-10,3.929084837360544e-10,7.350148350294984e-09,1.234377282682866e+19,6.786897216043078e-10,6.671168903467314e-10,6.828396474651443e-10,4.04395122894772e-10,6.862700926650311e-09,4.4935428941288274e+18,4.264422685131922e-07
0,-34.410517033005334,0.836817232485683,2.2533463692439293e-08,2.276142376182462e-07,6.54688723056183e-10,6.561411423998199e-10,6.951199732195359e-10,3.7475240684492816e-10,7.37579822373653e-09,1.2275814832948337e+19,6.348025114882358e-10,6.73271938733516e-10,6.67504010866923e-10,3.9205765752539485e-10,7.244314611623688e-09,4.4875266474963343e+18,1.9564374711758092e-08
1,-34.410517033005334,0.836817232485683,2.2533463692439293e-08,2.276142376182462e-07,6.54688723056183e-10,6.561411423998199e-10,6.951199732195359e-10,3.7475240684492816e-10,7.37579822373653e-09,1.2275814832948337e+19,6.348025114882358e-10,6.73271938733516e-10,6.67504010866923e-10,3.9205765752539485e-10,7.244314611623688e-09,4.4875266474963343e+18,2.1908507875125949e-07
0,33.642556324543165,0.9008626557868488,2.4518837891766346e-08,2.2344810210310898e-07,6.635256543786728e-10,6.454218582250172e-10,6.460533568451239e-10,4.089099954167693e-10,6.902607037443061e-09,1.1955745476645038e+19,7.122228006718004e-10,6.810362765489226e-10,6.703240819523862e-10,3.9775542319289085e-10,7.0632003959188715e-09,4.472203727335895e+18,3.95766302923466e-08
1,33.642556324543165,0.9008626557868488,2.4518837891766346e-08,2.2344810210310898e-07,6.635256543786728e-10,6.454218582250172e-10,6.460533568451239e-10,4.089099954167693e-10,6.902607037443061e-09,1.1955745476645038e+19,7.122228006718004e-10,6.810362765489226e-10,6.703240819523862e-10,3.9775542319289085e-10,7.0632003959188715e-09,4.472203727335895e+18,3.681047910119273e-07
0,109.35240473128906,0.8476356323216473,2.3189683622977128e-08,2.2872522413867906e-07,6.199860184078385e-10,6.262580266889479e-10,6.497009336656181e-10,4.050089563143696e-10,7.626999295841458e-09,1.1852901870817694e+19,7.089108422264679e-10,6.593959452426753e-10,6.975891851262403e-10,3.7931654420798155e-10,7.2089803729620406e-09,4.181235176647608e+18,1.7082979263761045e-07
1,109.35240473128906,0.8476356323216473,2.3189683622977128e-08,2.2872522413867906e-07,6.199860184078385e-10,6.262580266889479e-10,6.497009336656181e-10,4.050089563143696e-10,7.626999295841458e-09,1.1852901870817694e+19,7.089108422264679e-10,6.593959452426753e-10,6.975891851262403e-10,3.7931654420798155e-10,7.2089803729620406e-09,4.181235176647608e+18,8.602981529363135e-07
0,-3.415994567378121,0.8581236426351314,2.3699177315885413e-08,2.2634586836567146e-07,6.90305867502054e-10,6.576810567577262e-10,6.687825856160873e-10,3.9815427233195766e-10,7.104015694877744e-09,1.1757766946824378e+19,7.081136029390156e-10,6.910202381661485e-10,6.772647614906311e-10,4.3108984737186616e-10,6.9996515505200555e-09,4.704993425864889e+18,2.4126327416702413e-08
1,-3.415994567378121,0.8581236426351314,2.3699177315885413e-08,2.2634586836567146e-07,6.90305867502054e-10,6.576810567577262e-10,6.687825856160873e-10,3.9815427233195766e-10,7.104015694877744e-09,1.1757766946824378e+19,7.081136029390156e-10,6.910202381661485e-10,6.772647614906311e-10,4.3108984737186616e-10,6.9996515505200555e-09,4.704993425864889e+18,2.630269012788344e-07
0,109.63330725537358,0.9251550112820287,2.461384629964309e-08,2.460212564438842e-07,6.524758179189535e-10,6.535996429132043e-10,6.713071436108353e-10,3.7942572415687324e-10,6.8896780345169755e-09,1.2695505889796977e+19,7.008277309250212e-10,6.59978222868835e-10,6.549124909673096e-10,3.8251403266330415e-10,7.409699646628209e-09,4.297617785601298e+18,1.6769674803585348e-07
1,109.63330725537358,0.9251550112820287,2.461384629964309e-08,2.460212564438842e-07,6.524758179189535e-10,6.535996429132043e-10,6.713071436108353e-10,3.7942572415687324e-10,6.8896780345169755e-09,1.2695505889796977e+19,7.008277309250212e-10,6.59978222868835e-10,6.549124909673096e-10,3.8251403266330415e-10,7.409699646628209e-09,4.297617785601298e+18,8.895167573485409e-07
0,-24.82469259237145,0.9305252939040523,2.4429503943385253e-08,2.461202530328577e-07,6.29726459378412e-10,6.745615857444141e-10,6.526404769199036e-10,3.978623370202368e-10,7.173772688545362e-09,1.2155204587609926e+19,6.80136680413512e-10,6.40641160685243e-10,6.661805509401363e-10,3.988122905744355e-10,7.311412532144881e-09,4.386943834431032e+18,3.1394680821190026e-08
1,-24.82469259237145,0.9305252939040523,2.4429503943385253e-08,2.461202530328577e-07,6.29726459378412e-10,6.745615857444141e-10,6.526404769199036e-10,3.978623370202368e-10,7.173772688545362e-09,1.2155204587609926e+19,6.80136680413512e-10,6.40641160685243e-10,6.661805509401363e-10,3.988122905744355e-10,7.311412532144881e-09,4.386943834431032e+18,3.492415277682585e-07
0,100.01249097138007,0.9795114089288072,2.3725423704930562e-08,2.2516967504761562e-07,6.5514720685549e-10,6.737870588077114e-10,6.622323647702441e-10,4.0853947231643476e-10,6.964788906679738e-09,1.2015445152981797e+19,6.836941720633925e-10,6.606908311940397e-10,6.59321419898501e-10,3.911649198129746e-10,7.1279971545274524e-09,4.794673299969839e+18,2.1231229509259617e-07
1,100.01249097138007,0.9795114089288072,2.3725423704930562e-08,2.2516967504761562e-07,6.5514720685549e-10,6.737870588077114e-10,6.622323647702441e-10,4.0853947231643476e-10,6.964788906679738e-09,1.2015445152981797e+19,6.836941720633925e-10,6.606908311940397e-10,6.59321419898501e-10,3.911649198129746e-10,7.1279971545274524e-09,4.794673299969839e+18,1.0113425513746196e-06
0,124.95525222066593,0.8734500162058514,2.4782377876276374e-08,2.273346323152281e-07,7.015598396030611e-10,6.402115688485072e-10,6.788014767298775e-10,4.029466431596878e-10,7.420553773719544e-09,1.1738129276869798e+19,6.805798021673816e-10,7.095527673353555e-10,6.655107285187531e-10,4.01429303121109e-10,7.482033951693057e-09,4.336202372363856e+18,1.4962645028557526e-07
1,124.95525222066593,0.8734500162058514,2.4782377876276374e-08,2.273346323152281e-07,7.015598396030611e-10,6.402115688485072e-10,6.788014767298775e-10,4.029466431596878e-10,7.420553773719544e-09,1.1738129276869798e+19,6.805798021673816e-10,7.095527673353555e-10,6.655107285187531e-10,4.01429303121109e-10,7.482033951693057e-09,4.336202372363856e+18,6.823047744472284e-07
0,54.06330640836923,0.8398947305200412,2.470003786737052e-08,2.323238863140606e-07,6.413382871232712e-10,6.199712574622252e-10,6.072237958671581e-10,4.1447230102546255e-10,7.355088206509891e-09,1.213548796472221e+19,6.481375457072166e-10,6.39980067607615e-10,6.436269700413317e-10,3.8409811556803535e-10,7.3801234129573345e-09,4.169067581789976e+18,4.0314895746053865e-08
1,54.06330640836923,0.8398947305200412,2.470003786737052e-08,2.323238863140606e-07,6.413382871232712e-10,6.199712574622252e-10,6.072237958671581e-10,4.1447230102546255e-10,7.355088206509891e-09,1.213548796472221e+19,6.481375457072166e-10,6.39980067607615e-10,6.436269700413317e-10,3.8409811556803535e-10,7.3801234129573345e-09,4.169067581789976e+18,3.4403008216771906e-07
0,-49.51227044589891,0.9717304886927265,2.3918569452722377e-08,2.3565334678102066e-07,6.348501117976502e-10,6.396605000228636e-10,6.437211905158144e-10,3.892491334928318e-10,7.344054306021006e-09,1.2045267807546616e+19,6.493802762261823e-10,6.601781199353635e-10,6.603957804587423e-10,4.0551510762335815e-10,7.0231922321071994e-09,4.116700971556577e+18,3.4412478973349976e-08
1,-49.51227044589891,0.9717304886927265,2.3918569452722377e-08,2.3565334678102066e-07,6.348501117976502e-10,6.396605000228636e-10,6.437211905158144e-10,3.892491334928318e-10,7.344054306021006e-09,1.2045267807546616e+19,6.493802762261823e-10,6.601781199353635e-10,6.603957804587423e-10,4.0551510762335815e-10,7.0231922321071994e-09,4.116700971556577e+18,3.748130946235046e-07
0,26.248356003234008,0.885029368048272,2.4198740545717163e-08,2.4125443300538115e-07,6.303220167101763e-10,6.574916170662735e-10,6.526659922632977e-10,4.13202962308864e-10,7.224531161291935e-09,1.1978258337060751e+19,6.680672667407415e-10,6.35442502385678e-10,6.729688428051836e-10,4.2888686710569806e-10,7.607148226688834e-09,4.266767680705416e+18,3.86430706421762e-08
1,26.248356003234008,0.885029368048272,2.4198740545717163e-08,2.4125443300538115e-07,6.303220167101763e-10,6.574916170662735e-10,6.526659922632977e-10,4.13202962308864e-10,7.224531161291935e-09,1.1978258337060751e+19,6.680672667407415e-10,6.35442502385678e-10,6.729688428051836e-10,4.2888686710569806e-10,7.607148226688834e-09,4.266767680705416e+18,3.848930344762964e-07
